name,total_budget,total_revenue,total_return
Jorge Grau,0.0,0.0,0.0
Jorge Hinojosa,0.0,0.0,0.0
Jorge Michel Grau,0.0,21660.0,0.0
Jorge Montesi,0.0,0.0,0.0
Jorge Olguín,0.0,0.0,0.0
Jorge Paixão da Costa,0.0,0.0,0.0
Jorge Sanjinés,0.0,0.0,0.0
Jorge Torregrossa,0.0,0.0,0.0
Jorge Valdés-Iga,0.0,0.0,0.0
Jori Hulkkonen,0.0,0.0,0.0
Joris Ivens,0.0,0.0,0.0
Jos Stelling,0.0,0.0,0.0
Jos de Putter,0.0,0.0,0.0
Jose Altonaga,0.0,0.0,0.0
Jose Antonio Vargas,0.0,0.0,0.0
Jose Pozo,0.0,0.0,0.0
Josecho de Linares,0.0,0.0,0.0
Jonatan Relayze,0.0,0.0,0.0
Jonas Wolcher,0.0,0.0,0.0
Jonas Ohman,0.0,0.0,0.0
John Shea,0.0,0.0,0.0
John Sherwood,0.0,0.0,0.0
John Shiban,0.0,0.0,0.0
John Skipp,0.0,0.0,0.0
John Slattery,0.0,169976.0,0.0
John Stainton,0.0,33082548.0,0.0
"John Stalberg, Jr.",0.0,0.0,0.0
John Stimpson,0.0,0.0,0.0
John Strickland,0.0,0.0,0.0
John Suits,0.0,0.0,0.0
John Swab,0.0,0.0,0.0
John Swetnam,0.0,0.0,0.0
John Tatoulis,0.0,0.0,0.0
John Terlesky,0.0,0.0,0.0
John Tintori,0.0,0.0,0.0
John Trent,0.0,0.0,0.0
John Turturro,0.0,5626587.0,0.0
John Walsh,0.0,0.0,0.0
John Ward,0.0,0.0,0.0
John Warren,0.0,3572443.0,0.0
John Watkin,0.0,0.0,0.0
John Webster,0.0,0.0,0.0
John Weidner,0.0,0.0,0.0
John Weldon,0.0,0.0,0.0
John Wellington Ennis,0.0,0.0,0.0
John Wentworth,0.0,0.0,0.0
John William Ross,0.0,0.0,0.0
John Williams,0.0,0.0,0.0
John Wilson,0.0,0.0,0.0
John Winter,0.0,0.0,0.0
John Shepphird,0.0,0.0,0.0
John Shank,0.0,0.0,0.0
John-Paul Davidson,0.0,0.0,0.0
John Schneider,0.0,0.0,0.0
John Paragon,0.0,0.0,0.0
John Parker,0.0,0.0,0.0
John Patrick Kelley,0.0,10082.0,0.0
John Patterson,0.0,0.0,0.0
John Paul Tremblay,0.0,0.0,0.0
John Peyser,0.0,0.0,0.0
John Pilger,0.0,0.0,0.0
John Pirozzi,0.0,0.0,0.0
John Poliquin,0.0,0.0,0.0
John Polonia,0.0,0.0,0.0
John Price,0.0,0.0,0.0
John Puglisi,0.0,0.0,0.0
John Putch,0.0,0.0,0.0
John Quinn,0.0,0.0,0.0
John R. Bowey,0.0,0.0,0.0
John R. Walker,0.0,0.0,0.0
John Raffo,0.0,0.0,0.0
John Rawlins,0.0,0.0,0.0
John Rich,0.0,3000000.0,0.0
John Ridley,0.0,340911.0,0.0
John Roberts,0.0,0.0,0.0
John Robins,0.0,0.0,0.0
John Roecker,0.0,0.0,0.0
John Ruane,0.0,0.0,0.0
John Rubino,0.0,0.0,0.0
John S. Rad,0.0,0.0,0.0
John S. Robertson,0.0,0.0,0.0
John Scheinfeld,0.0,422170.0,0.0
John Schmidt,0.0,0.0,0.0
John-Keith Wasson,0.0,0.0,0.0
John-Roger,0.0,0.0,0.0
Jonas Odenheimer,0.0,0.0,0.0
Jon Karthaus,0.0,0.0,0.0
Jon Kondelik,0.0,0.0,0.0
Jon Kroll,0.0,0.0,0.0
Jon Long,0.0,0.0,0.0
Jon Macy,0.0,0.0,0.0
Jon Matthews,0.0,0.0,0.0
Jon Moritsugu,0.0,0.0,0.0
Jon Nguyen,0.0,0.0,0.0
Jon Purdy,0.0,1347988.0,0.0
Jon Reiss,0.0,0.0,0.0
Jon Ronson,0.0,0.0,0.0
Jon Salmon,0.0,0.0,0.0
Jon Saunders,0.0,0.0,0.0
Jon Schnepp,0.0,21660.0,0.0
Jon Schroder,0.0,0.0,0.0
Jon Sen,0.0,0.0,0.0
Jon Sherman,0.0,0.0,0.0
Jon Small,0.0,0.0,0.0
Jon Springer,0.0,0.0,0.0
Jon Stewart,0.0,0.0,0.0
Jon Stone,0.0,0.0,0.0
Jon Watts,0.0,134552.0,0.0
Jonah Bekhor,0.0,0.0,0.0
Jonah Markowitz,0.0,0.0,0.0
Jonas Barnes,0.0,0.0,0.0
Jonas Carpignano,0.0,0.0,0.0
Jonas Cornell,0.0,0.0,0.0
Jonas Frick,0.0,5839164.0,0.0
Jonas Govaerts,0.0,0.0,0.0
Jonas McCord,0.0,0.0,0.0
Jon Klaczkiewicz,0.0,0.0,0.0
Jon Jost,0.0,0.0,0.0
Johnny Barrington,0.0,0.0,0.0
Jon Jones,0.0,0.0,0.0
Johnny Burke,0.0,0.0,0.0
Johnny Depp,0.0,0.0,0.0
Johnny E. Jensen,0.0,0.0,0.0
Johnny Kevorkian,0.0,0.0,0.0
Johnny Legend,0.0,0.0,0.0
Johnny Ma,0.0,0.0,0.0
Johnny Mak,0.0,0.0,0.0
Johnny Martin,0.0,0.0,0.0
Johnny O'Hara,0.0,0.0,0.0
Johnny Tabor,0.0,0.0,0.0
Joji Matsuoka,0.0,0.0,0.0
Jon Acevski,0.0,1119368.0,0.0
Jon Alpert,0.0,0.0,0.0
Jon Blair,0.0,1.0,0.0
Jon Brewer,0.0,0.0,0.0
Jon Burton,0.0,0.0,0.0
Jon Drever,0.0,0.0,0.0
Jon Dunham,0.0,0.0,0.0
Jon East,0.0,0.0,0.0
Jon Else,0.0,0.0,0.0
Jon Erwin ,0.0,5355847.0,0.0
Jon Foy,0.0,0.0,0.0
Jon Garaño,0.0,0.0,0.0
Jon García,0.0,0.0,0.0
Jon Greenhalgh,0.0,0.0,0.0
Jon Hall,0.0,0.0,0.0
Jon Harris,0.0,0.0,0.0
Jon Hart,0.0,0.0,0.0
Jon Jarocki,0.0,0.0,0.0
Joseph Mealey,0.0,0.0,0.0
Joseph Merhi,0.0,0.0,0.0
Joseph P. Mawra,0.0,0.0,0.0
Juhn Jai-hong,0.0,0.0,0.0
Jukka Kärkkäinen,0.0,0.0,0.0
Jukka Sipilä,0.0,0.0,0.0
Jukka Virtanen,0.0,0.0,0.0
Julaluck Ismalone,0.0,0.0,0.0
Jules Bishop,0.0,0.0,0.0
Jules Naudet,0.0,0.0,0.0
Jules Stewart,0.0,0.0,0.0
Jules White,0.0,0.0,0.0
Julia Bacha,0.0,0.0,0.0
Julia Dyer,0.0,0.0,0.0
Julia Hart,0.0,0.0,0.0
Julia Loktev,0.0,0.0,0.0
Julia Montejo,0.0,0.0,0.0
Julia Murat,0.0,0.0,0.0
Julia Patricia Perez,0.0,0.0,0.0
Julia Query,0.0,48752.0,0.0
Julia Reichert,0.0,0.0,0.0
Julia Rezende,0.0,0.0,0.0
Julia Solomonoff,0.0,0.0,0.0
Julia St. Vincent,0.0,0.0,0.0
Julia Sweeney,0.0,0.0,0.0
Julia von Heinz,0.0,0.0,0.0
Julian Amyes,0.0,0.0,0.0
Julian Aymes,0.0,0.0,0.0
Julian Barratt,0.0,7171.0,0.0
Julian Doyle,0.0,0.0,0.0
Julian Farino,0.0,366377.0,0.0
Julian Fellowes,0.0,0.0,0.0
Julian Goldberger,0.0,0.0,0.0
Juho Kuosmanen,0.0,0.0,0.0
Juha Rosma,0.0,0.0,0.0
Julian Johnson,0.0,0.0,0.0
Juha Lehtola,0.0,0.0,0.0
Juan Ibáñez,0.0,0.0,0.0
Juan Luis Iborra,0.0,0.0,0.0
Juan López Moctezuma,0.0,0.0,0.0
Juan Manuel Cotelo,0.0,0.0,0.0
Juan Martínez Moreno,0.0,7171.0,0.0
Juan Miguel del Castillo,0.0,0.0,0.0
Juan Oyharçabal,0.0,0.0,0.0
Juan Pablo Rebella,0.0,0.0,0.0
Juan Padrón,0.0,0.0,0.0
Juan Piquer Simón,0.0,1717550.0,0.0
Juan Reina,0.0,0.0,0.0
Juan Taratuto,0.0,0.0,0.0
Juan Vautista,0.0,0.0,0.0
Juan Vicente Córdoba,0.0,0.0,0.0
Juan de Orduña,0.0,0.0,0.0
Juana Macías,0.0,0.0,0.0
Juanfer Andrés,0.0,0.0,0.0
Juanita Wilson,0.0,0.0,0.0
Juanjo Giménez Peña,0.0,0.0,0.0
Juanma Bajo Ulloa,0.0,0.0,0.0
Juanra Fernandez,0.0,0.0,0.0
Jud Taylor,0.0,0.0,0.0
Judd Ehrlich,0.0,0.0,0.0
Jude Law,0.0,0.0,0.0
Judith Ehrlich,0.0,0.0,0.0
Judith Helfand,0.0,0.0,0.0
Judy Chaikin,0.0,0.0,0.0
Judy Irving,0.0,0.0,0.0
Jugal Hansraj,0.0,0.0,0.0
Julian Henriques,0.0,0.0,0.0
Julian Józef Antonisz,0.0,0.0,0.0
Juan Feldman,0.0,0.0,0.0
Julio Buchs,0.0,0.0,0.0
Julio Saraceni,0.0,0.0,0.0
Julius Avery,0.0,0.0,0.0
Julius Ševčík,0.0,0.0,0.0
Juliusz Machulski,0.0,0.0,0.0
July Jung,0.0,0.0,0.0
Jun Ichikawa,0.0,0.0,0.0
Jun'ichi Yamamoto,0.0,0.0,0.0
Jun'ya Satô,0.0,0.0,0.0
 Davide Manuli,0.0,0.0,0.0
Jung Byung-gil,0.0,0.0,0.0
Jung Ji-woo ,0.0,0.0,0.0
Jung Sik,0.0,0.0,0.0
Jung Sung-il,0.0,0.0,0.0
Jung-hoon Kim,0.0,0.0,0.0
Junichi Mori,0.0,0.0,0.0
Junichi Sato,0.0,0.0,0.0
Junichi Suzuki,0.0,0.0,0.0
Junji Kurata,0.0,0.0,0.0
Junji Nishimura,0.0,0.0,0.0
Junji Sakamoto,0.0,0.0,0.0
Junji Shimizu,0.0,0.0,0.0
Juno John Lee,0.0,0.0,0.0
Juno Mak,0.0,7865.0,0.0
Juraj Herz,0.0,0.0,0.0
Juraj Jakubisko,0.0,0.0,0.0
Juris Kursietis,0.0,0.0,0.0
Juris Podnieks,0.0,0.0,0.0
Juris Poškus,0.0,0.0,0.0
Jussi Eerola,0.0,0.0,0.0
Julio García Espinosa,0.0,0.0,0.0
Julio Bracho,0.0,0.0,0.0
Julian Kemp,0.0,0.0,0.0
Juliet Lamont,0.0,0.0,0.0
Julian Petrillo,0.0,0.0,0.0
Julian Pölsler,0.0,0.0,0.0
Julian Radlmaier,0.0,0.0,0.0
Julian Richards,0.0,0.0,0.0
Julian Roffman,0.0,0.0,0.0
Julian Schlossberg,0.0,0.0,0.0
Juliana Rojas,0.0,0.0,0.0
Juliane Lorenz,0.0,0.0,0.0
Julianna Lavin,0.0,0.0,0.0
Juliano Ribeiro Salgado,0.0,1059804.0,0.0
Julie Benasra,0.0,0.0,0.0
Julie Bertuccelli,0.0,0.0,0.0
Julie Brown,0.0,0.0,0.0
Julie Cypher,0.0,0.0,0.0
Julie Davis,0.0,1051948.0,0.0
Julie Gavras,0.0,0.0,0.0
Julie Lopes-Curval,0.0,0.0,0.0
Julie Shaw,0.0,0.0,0.0
Julien Abraham,0.0,0.0,0.0
Julien Bocabeille,0.0,0.0,0.0
Julien Duvivier,0.0,153936.0,0.0
Julien Fezans,0.0,0.0,0.0
Julien Fourvel,0.0,0.0,0.0
Julien Neel,0.0,0.0,0.0
Julien Nitzberg,0.0,0.0,0.0
Julien Rambaldi,0.0,0.0,0.0
Julien Rappeneau,0.0,0.0,0.0
Julien Seri,0.0,0.0,0.0
Julien Simonet,0.0,0.0,0.0
Juan Felipe Orozco,0.0,0.0,0.0
Juan Cruz,0.0,0.0,0.0
Joseph Pelling,0.0,0.0,0.0
Josh Mond,0.0,0.0,0.0
Josh Pate,0.0,0.0,0.0
Josh Radnor,0.0,542921.0,0.0
Josh Reed,0.0,0.0,0.0
Josh Shelov,0.0,0.0,0.0
Josh Sternfeld,0.0,0.0,0.0
Josh Stolberg,0.0,0.0,0.0
Josh Vietze,0.0,0.0,0.0
Joshua Atesh Litle,0.0,0.0,0.0
Joshua Brand,0.0,0.0,0.0
Joshua Butler,0.0,0.0,0.0
Joshua Caldwell,0.0,0.0,0.0
Joshua Goldin,0.0,0.0,0.0
Joshua Grannell,0.0,0.0,0.0
Joshua Leonard,0.0,56386.0,0.0
Joshua Ligairi,0.0,0.0,0.0
Joshua Lim,0.0,0.0,0.0
Joshua Locy,0.0,0.0,0.0
Joshua Overbay,0.0,0.0,0.0
Joshua Rofe,0.0,0.0,0.0
Joshua Shelley,0.0,0.0,0.0
Joshua Sinclair,0.0,0.0,0.0
Joshua Tickell,0.0,0.0,0.0
Joshua Tunick,0.0,0.0,0.0
Joshua Waletzky,0.0,0.0,0.0
Joshua Weigel,0.0,0.0,0.0
Joshua White,0.0,0.0,0.0
Joshua Zeman,0.0,35456.0,0.0
Josiane Balasko,0.0,0.0,0.0
Jossi Wieler,0.0,0.0,0.0
Josh Oreck,0.0,0.0,0.0
Josh Mills,0.0,0.0,0.0
José Alvarenga Jr.,0.0,0.0,0.0
Josh Lawson,0.0,0.0,0.0
Joseph Pevney,0.0,0.0,0.0
Joseph Santley,0.0,0.0,0.0
Joseph Sims-Dennett,0.0,0.0,0.0
Joseph Strick,0.0,0.0,0.0
Joseph Tosconi,0.0,0.0,0.0
Joseph V. Mascelli,0.0,0.0,0.0
Joseph Vilsmaier,0.0,0.0,0.0
Joseph W. Sarno,0.0,0.0,0.0
Joseph Wartnerchaney,0.0,0.0,0.0
Joseph-Louis Mundwiller,0.0,0.0,0.0
Josephine Decker,0.0,0.0,0.0
Josh Appignanesi,0.0,0.0,0.0
Josh Aronson,0.0,0.0,0.0
Josh Baker,0.0,0.0,0.0
Josh Bear,0.0,0.0,0.0
Josh Binney,0.0,0.0,0.0
Josh Bishop,0.0,0.0,0.0
Josh C. Waller,0.0,0.0,0.0
Josh Cooley,0.0,0.0,0.0
Josh Feldman,0.0,0.0,0.0
Josh Forbes,0.0,0.0,0.0
Josh Gilbert,0.0,0.0,0.0
Josh Greenbaum,0.0,0.0,0.0
Josh Hasty,0.0,0.0,0.0
Josh Johnson,0.0,0.0,0.0
Josh Kim,0.0,0.0,0.0
Josh Kornbluth,0.0,251058.0,0.0
Josh Koury,0.0,0.0,0.0
Josh Kriegman,0.0,0.0,0.0
Josué Méndez,0.0,0.0,0.0
José Antonio Sistiaga,0.0,0.0,0.0
Juan Cavestany,0.0,3367646.0,0.0
Jovanka Vuckovic,0.0,30911.0,0.0
Joy Mathew,0.0,0.0,0.0
Joy N. Houck Jr.,0.0,0.0,0.0
Joyce Buñuel,0.0,0.0,0.0
Joyce Chopra,0.0,0.0,0.0
Joyce E. Bernal,0.0,0.0,0.0
João Canijo,0.0,0.0,0.0
João César Monteiro,0.0,0.0,0.0
João Falcão,0.0,0.0,0.0
João Mendes,0.0,0.0,0.0
João Moreira Salles,0.0,0.0,0.0
João Pedro Rodrigues,0.0,0.0,0.0
João Rui Guerra da Mata,0.0,0.0,0.0
João Salaviza,0.0,0.0,0.0
Joël Séria,0.0,0.0,0.0
Joël Vanhoebrouck,0.0,0.0,0.0
Joëlle Oosterlinck,0.0,0.0,0.0
Jsu Garcia,0.0,0.0,0.0
Juan Antonio Bardem,0.0,0.0,0.0
Juan Antonio de la Riva,0.0,0.0,0.0
Juan Bautista Berasategi,0.0,0.0,0.0
Juan Bautista Stagnaro,0.0,0.0,0.0
Juan Bosch,0.0,0.0,0.0
Juan Bustillo Oro,0.0,0.0,0.0
Juan Carlos Cremata Malberti,0.0,0.0,0.0
Juan Carlos Maneglia,0.0,0.0,0.0
Juan Carlos Medina,0.0,0.0,0.0
Juan Carlos Pineiro-Escoriaza,0.0,0.0,0.0
Juan Carlos Saizarbitoria,0.0,0.0,0.0
Juan Carlos Valdivia,0.0,0.0,0.0
Joy Batchelor,0.0,0.0,0.0
Jouni Hokkanen,0.0,0.0,0.0
José Antonio de la Loma,0.0,495861.0,0.0
Joung Yumi,0.0,0.0,0.0
José Bénazéraf,0.0,0.0,0.0
José Corbacho,0.0,0.0,0.0
José Cottinelli Telmo,0.0,0.0,0.0
José Estrada,0.0,0.0,0.0
José Ferrer,0.0,0.0,0.0
José Giovanni,0.0,0.0,0.0
José Henrique Fonseca,0.0,0.0,0.0
José Luis Garci,0.0,0.0,0.0
José Luis García Sánchez,0.0,0.0,0.0
José Luis Guerin,0.0,0.0,0.0
José Luis López-Linares,0.0,0.0,0.0
José Luis Rugeles Gracia,0.0,0.0,0.0
José Luis Sepúlveda,0.0,0.0,0.0
José Luis Sáenz de Heredia,0.0,0.0,0.0
José Manuel Cravioto,0.0,0.0,0.0
José María Forqué,0.0,0.0,0.0
José María Goenaga,0.0,0.0,0.0
José María Sánchez,0.0,0.0,0.0
José María Zabalza,0.0,0.0,0.0
José María de Orbe,0.0,0.0,0.0
José Mojica Marins,0.0,0.0,0.0
José Pedro Goulart,0.0,0.0,0.0
José Pinheiro,0.0,0.0,0.0
José Quintero,0.0,0.0,0.0
José Ramón Larraz,0.0,0.0,0.0
José Ramón Novoa,0.0,0.0,0.0
José Skaf,0.0,0.0,0.0
José Val del Omar,0.0,0.0,0.0
Josée Dayan,0.0,0.0,0.0
John Paizs,0.0,0.0,0.0
John Paddy Carstairs,0.0,0.0,0.0
John Olsson,0.0,0.0,0.0
Jill Bauer,0.0,0.0,0.0
Jill Soloway,0.0,0.0,0.0
Jill Sprecher,0.0,790421.0,0.0
Jillian Schlesinger,0.0,0.0,0.0
Jim Brown,0.0,0.0,0.0
Jim Bruce,0.0,0.0,0.0
Jim Capobianco,0.0,0.0,0.0
Jim Clark,0.0,0.0,0.0
Jim Cliffe,0.0,0.0,0.0
Jim Cummings,0.0,0.0,0.0
Jim Donovan,0.0,0.0,0.0
Jim Drake,0.0,31138704.0,0.0
Jim Fields,0.0,0.0,0.0
Jim Hanon,0.0,38.0,0.0
Jim Hansen,0.0,0.0,0.0
Jim Hemphill,0.0,0.0,0.0
Jim Hickey,0.0,0.0,0.0
Jim Hosking,0.0,7171.0,0.0
Jim Issa,0.0,0.0,0.0
Jim Johnston,0.0,0.0,0.0
Jim Kaufman,0.0,0.0,0.0
Jim Klein,0.0,0.0,0.0
Jim Kouf,0.0,5790448.0,0.0
Jim Larsen,0.0,0.0,0.0
Jim Loach,0.0,0.0,0.0
Jim Lujan,0.0,0.0,0.0
Jim Mallon,0.0,0.0,0.0
Jim Malone,0.0,48891482.0,0.0
Jim Markovic,0.0,0.0,0.0
Jim McBride,0.0,19910002.0,0.0
Jill D'Agnenica,0.0,0.0,0.0
Jijy Philip,0.0,0.0,0.0
Jim McCullough Sr.,0.0,0.0,0.0
Jihun Kim,0.0,0.0,0.0
Jessica Bendinger,0.0,0.0,0.0
Jessica Edwards,0.0,0.0,0.0
Jessica Goldberg,0.0,0.0,0.0
Jessica Hobbs,0.0,0.0,0.0
Jessica Hope Woodworth,0.0,0.0,0.0
Jessica Joy Wise,0.0,0.0,0.0
Jessica Nilsson,0.0,0.0,0.0
Jessica Oreck,0.0,10068.0,0.0
Jessica Sanders,0.0,0.0,0.0
Jessica Valentine,0.0,0.0,0.0
Jessica Wolfson,0.0,0.0,0.0
Jessica Yu,0.0,0.0,0.0
Jessie Deeter,0.0,0.0,0.0
Jessie Levandov,0.0,0.0,0.0
Jessie McCormack,0.0,0.0,0.0
Jesus Nebot,0.0,0.0,0.0
Jesús Franco,0.0,0.0,0.0
Jesús García,0.0,0.0,0.0
Jesús Salvador Treviño,0.0,0.0,0.0
Jet Li,0.0,0.0,0.0
Jevons Au Man-Kit,0.0,0.0,0.0
Jia Wei Kan,0.0,0.0,0.0
Jia Zhangke,0.0,154120.0,0.0
Jian Cui ,0.0,0.0,0.0
Jian Hong Kuo,0.0,0.0,0.0
Jiang Ping,0.0,0.0,0.0
Jiang Xiao,0.0,0.0,0.0
Jieho Lee,0.0,0.0,0.0
Jigar Talati,0.0,0.0,0.0
Jim McCullough Jr.,0.0,0.0,0.0
Jim McKay,0.0,0.0,0.0
Jesse Wolf,0.0,0.0,0.0
Jirô Kanai,0.0,0.0,0.0
Jirô Shôno,0.0,0.0,0.0
Jiska Rickels,0.0,0.0,0.0
Jiska Rickels ,0.0,0.0,0.0
Jiří Barta,0.0,0.0,0.0
Jiří Menzel,0.0,0.0,0.0
Jiří Trnka,0.0,0.0,0.0
Jiří Vejdělek,0.0,0.0,0.0
Jo Baier,0.0,0.0,0.0
Jo Dong-oh,0.0,0.0,0.0
Jo Graham,0.0,0.0,0.0
Jo Kastner,0.0,0.0,0.0
Jo Kyu-Jang,0.0,0.0,0.0
Jo Menell,0.0,0.0,0.0
Jo Sung-hee,0.0,0.0,0.0
Joachim Back,0.0,0.0,0.0
Joachim Fest,0.0,0.0,0.0
Joachim Hedén,0.0,0.0,0.0
Joachim Lafosse,0.0,0.0,0.0
Joan Brooker-Marks,0.0,0.0,0.0
Joan Carr-Wiggin,0.0,0.0,0.0
Joan Churchill,0.0,0.0,0.0
Joan Darling,0.0,0.0,0.0
Joan Espinach,0.0,0.0,0.0
Joan Freeman,0.0,8.0,0.0
Joan Littlewood,0.0,0.0,0.0
Joan Micklin Silver,0.0,20222742.0,0.0
Joan Rivers,0.0,0.0,0.0
Joan Sekler,0.0,0.0,0.0
Joann Sfar,0.0,0.0,0.0
Jirô Nagae,0.0,0.0,0.0
Jingming Guo,0.0,126.0,0.0
Jim Milio,0.0,0.0,0.0
Jindřich Polák,0.0,0.0,0.0
Jim Monaco,0.0,0.0,0.0
Jim Morrison,0.0,0.0,0.0
Jim Munroe,0.0,0.0,0.0
Jim O'Connolly,0.0,0.0,0.0
Jim O'Hanlon,0.0,0.0,0.0
Jim O'Rear,0.0,0.0,0.0
Jim Simpson,0.0,0.0,0.0
Jim Sotos,0.0,0.0,0.0
Jim Stenstrum,0.0,0.0,0.0
Jim Strouse,0.0,0.0,0.0
Jim Taihuttu,0.0,0.0,0.0
Jim VanBebber,0.0,0.0,0.0
Jim Weedon,0.0,0.0,0.0
Jim Wheat,0.0,0.0,0.0
Jim Woodring,0.0,0.0,0.0
Jim-Yuen Yu,0.0,0.0,0.0
Jimi Tenor,0.0,0.0,0.0
Jimmy Chin,0.0,2334228.0,0.0
Jimmy Huston,0.0,0.0,0.0
Jimmy Larouche,0.0,0.0,0.0
Jimmy Nickerson,0.0,0.0,0.0
Jimmy Sangster,0.0,0.0,0.0
Jimmy ScreamerClauz,0.0,0.0,0.0
Jimmy Shaw,0.0,0.0,0.0
Jimmy Wang Yu,0.0,0.0,0.0
Jimmy Weber,0.0,0.0,0.0
Jimmy Zeilinger,0.0,0.0,0.0
Jin Shan,0.0,0.0,0.0
Jin Yimeng,0.0,0.0,0.0
Jesse Zwick,0.0,0.0,0.0
Jesse Warren,0.0,0.0,0.0
Joanna Coates,0.0,0.0,0.0
Jenny Gage,0.0,0.0,0.0
Jens Hoffmann,0.0,0.0,0.0
Jens Jonsson,0.0,0.0,0.0
Jens Jørgen Thorsen,0.0,0.0,0.0
Jens Lien,0.0,0.0,0.0
Jens Östberg,0.0,0.0,0.0
Jenée LaMarque,0.0,13769.0,0.0
Jenö Koltai,0.0,0.0,0.0
Jenő Hódi,0.0,0.0,0.0
Jeon Yun-su,0.0,0.0,0.0
Jeong Chang-hwa,0.0,0.0,0.0
Jeong Gi-hoon,0.0,0.0,0.0
Jeong Heung-sun,0.0,0.0,0.0
Jeong Jae-eun,0.0,0.0,0.0
Jeong Yong-ki,0.0,0.0,0.0
Jeong Yoon-soo,0.0,0.0,0.0
Jeong-Kuk Lee,0.0,0.0,0.0
Jeonghwan Kim,0.0,0.0,0.0
Jeppe Rønde,0.0,0.0,0.0
Jeremiah Birnbaum,0.0,0.0,0.0
Jeremiah Buckhalt,0.0,0.0,0.0
Jeremiah Hayes,0.0,0.0,0.0
Jeremiah Hundley,0.0,0.0,0.0
Jeremiah Kipp,0.0,0.0,0.0
Jeremiah Zagar,0.0,0.0,0.0
Jeremy Benson,0.0,0.0,0.0
Jeremy Berg,0.0,0.0,0.0
Jeremy Borash,0.0,0.0,0.0
Jeremy Brock,0.0,0.0,0.0
Jeremy Coon,0.0,0.0,0.0
Jenny Phillips,0.0,0.0,0.0
Jenny Deller,0.0,0.0,0.0
Jeremy Frindel,0.0,0.0,0.0
Jenniphr Goodman,0.0,0.0,0.0
Jelle de Jonge,0.0,0.0,0.0
Jemaine Clement,0.0,3333000.0,0.0
Jen McGowan,0.0,0.0,0.0
Jen Soska,0.0,7171.0,0.0
Jenna Ricker,0.0,0.0,0.0
Jennifer Aniston,0.0,0.0,0.0
Jennifer Arnold,0.0,0.0,0.0
Jennifer Azano,0.0,0.0,0.0
Jennifer B. White,0.0,0.0,0.0
Jennifer Baichwal,0.0,240239.0,0.0
Jennifer Conrad,0.0,0.0,0.0
Jennifer Coyle,0.0,0.0,0.0
Jennifer Devoldère,0.0,0.0,0.0
Jennifer Dworkin,0.0,0.0,0.0
Jennifer Grausman,0.0,0.0,0.0
Jennifer Harrington,0.0,0.0,0.0
Jennifer Jason Leigh,0.0,0.0,0.0
Jennifer Lebeau,0.0,0.0,0.0
Jennifer Leitzes,0.0,0.0,0.0
Jennifer Liao,0.0,0.0,0.0
Jennifer M. Kroot,0.0,0.0,0.0
Jennifer Maytorena Taylor,0.0,0.0,0.0
Jennifer Peedom,0.0,0.0,0.0
Jennifer Phang,0.0,0.0,0.0
Jennifer Prediger,0.0,0.0,0.0
Jennifer Senko,0.0,0.0,0.0
Jennifer Warren,0.0,0.0,0.0
Jennifer Westfeldt,0.0,12186625.0,0.0
Jennilyn Merten,0.0,0.0,0.0
Jeremy Earp,0.0,0.0,0.0
Jeremy Gardner,0.0,0.0,0.0
Jesse Warn,0.0,0.0,0.0
Jerry Ciccoritti,0.0,0.0,0.0
Jerry Hopper,0.0,0.0,0.0
Jerry London,0.0,0.0,0.0
Jerry P. Jacobs,0.0,0.0,0.0
Jerry Paris,0.0,99179163.0,0.0
Jerry Rothwell,0.0,0.0,0.0
Jerry Seinfeld,0.0,0.0,0.0
Jerry Thorpe,0.0,0.0,0.0
Jerry Warren,0.0,0.0,0.0
Jerzy Domaradzki,0.0,0.0,0.0
Jerzy Hoffman,0.0,0.0,0.0
Jerzy Lukaszewicz,0.0,0.0,0.0
Jerzy Rose,0.0,0.0,0.0
Jerzy Stuhr,0.0,0.0,0.0
Jerónimo Mihura,0.0,0.0,0.0
Jesper Ganslandt,0.0,0.0,0.0
Jesper Møller,0.0,0.0,0.0
Jess Feast,0.0,0.0,0.0
Jess Manafort,0.0,0.0,0.0
Jess Weixler,0.0,0.0,0.0
Jesse Hibbs,0.0,0.0,0.0
Jesse Lawrence,0.0,0.0,0.0
Jesse Moss,0.0,0.0,0.0
Jesse O'Brien,0.0,0.0,0.0
Jesse Quinones,0.0,0.0,0.0
Jesse Shapiro,0.0,0.0,0.0
Jesse T. Cook,0.0,0.0,0.0
Jesse Thomas Cook,0.0,0.0,0.0
Jesse Vile,0.0,0.0,0.0
Jesse Vint,0.0,0.0,0.0
Jerry Garcia,0.0,0.0,0.0
Jerry Calà,0.0,0.0,0.0
Jeremy Grant,0.0,0.0,0.0
Jerry Buteyn,0.0,0.0,0.0
Jeremy Joe Kronsberg,0.0,0.0,0.0
Jeremy Kagan,0.0,8482649.0,0.0
Jeremy Kasten,0.0,0.0,0.0
Jeremy Kipp Walker,0.0,0.0,0.0
Jeremy Konner,0.0,0.0,0.0
Jeremy Lalonde,0.0,0.0,0.0
Jeremy Lovering,0.0,0.0,0.0
Jeremy M. Inman,0.0,0.0,0.0
Jeremy Marre,0.0,0.0,0.0
Jeremy Neish,0.0,0.0,0.0
Jeremy Rawle,0.0,3903479.0,0.0
Jeremy Seifert,0.0,0.0,0.0
Jeremy Snead,0.0,0.0,0.0
Jeremy Summers,0.0,0.0,0.0
